shipment_id,batch_id,vehicle_id,origin,destination,departure_time,arrival_time,shipment_status,product_name,product_type,min_temperature_c,max_temperature_c,quantity,expiry_date,vehicle_type,capacity_kg,total_raw_sensor_records,available_temperature_records,missing_temperature_records,offline_observations,raw_average_temperature,raw_min_temperature,raw_max_temperature,minimum_battery_level,minimum_signal_strength,sensor_reliability,total_sensor_records,excursion_records,total_excursion_minutes,temperature_status,sensors_used,valid_calibration_sensors,invalid_calibration_sensors,maximum_calibration_error,average_calibration_error,calibration_status,total_handovers,signed_handovers,missing_handover_signatures,custody_locations,custody_evidence_quality,custody_status,total_route_events,traffic_delay_events,traffic_delay_minutes,route_deviation_events,route_deviation_minutes,total_route_event_minutes,route_reliability,route_status,overall_compliance,compliance_reason,audit_conclusion,evidence_completeness,evidence_completeness_percent
SHP0443,B0443,V060,Mumbai,Madurai,2026-08-04 08:19:00,2026-08-04 11:27:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,42,2026-08-16,Refrigerated Van,1000.0,38,38,0,0,-21.036315789473683,-21.66,-20.5,70.46,70,Reliable,38,0,0.0,Compliant,1,1,0,0.305,0.305,Valid,4,4,0,Hyderabad DC -> Hyderabad DC -> Chennai Warehouse -> Pune DC,Complete,Complete,8,0,0,0,0,43,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0444,B0444,V081,Mumbai,Bengaluru,2026-08-05 05:25:00,2026-08-05 07:15:00,Completed,Yogurt,Chilled,2.0,8.0,296,2026-08-10,Refrigerated Van,500.0,23,23,0,0,5.1152173913043475,4.33,5.67,71.37,70,Reliable,23,0,0.0,Compliant,1,1,0,0.343,0.343,Valid,2,2,0,Kochi Hub -> Coimbatore Hub,Complete,Complete,6,0,0,0,0,10,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0445,B0445,V053,Coimbatore,Chennai,2026-08-07 06:52:00,2026-08-07 10:02:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,277,2026-08-13,Refrigerated Van,1000.0,39,39,0,0,-20.935641025641026,-21.86,-19.93,70.15,70,Reliable,39,0,0.0,Compliant,1,1,0,0.198,0.198,Valid,4,4,0,Chennai Warehouse -> Hyderabad DC -> Pune DC -> Madurai Store,Complete,Complete,7,0,0,0,0,48,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0446,B0446,V063,Pune,Bangalore,2026-08-07 08:47:00,2026-08-07 12:38:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,183,2026-08-22,Refrigerated Van,500.0,47,47,0,4,-21.023829787234042,-21.78,-19.42,70.05,0,Partial,47,0,0.0,Compliant,1,1,0,0.258,0.258,Valid,4,4,0,Hyderabad DC -> Chennai Warehouse -> Salem Hub -> Chennai Warehouse,Complete,Complete,6,0,0,1,35,54,Low,Deviation,Review,Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0447,B0447,V030,Kochi,Madurai,2026-08-03 07:35:00,2026-08-03 13:20:00,Completed,Yogurt,Chilled,2.0,8.0,174,2026-08-08,Refrigerated Truck,1500.0,70,70,0,0,4.896714285714285,4.05,5.87,70.65,71,Reliable,70,0,0.0,Compliant,1,1,0,0.141,0.141,Valid,2,1,1,Salem Hub -> Salem Hub,Incomplete,Review,7,0,0,0,0,66,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0448,B0448,V037,Kochi,Madurai,2026-08-03 05:26:00,2026-08-03 07:28:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,173,2026-08-12,Refrigerated Truck,2500.0,25,25,0,0,-20.9812,-21.67,-20.39,70.07,71,Reliable,25,0,0.0,Compliant,1,1,0,0.3,0.3,Valid,4,3,1,Kochi Hub -> Hyderabad DC -> Salem Hub -> Bangalore DC,Incomplete,Review,5,0,0,0,0,16,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0449,B0449,V063,Madurai,Bengaluru,2026-08-02 06:36:00,2026-08-02 12:30:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,109,2026-08-24,Refrigerated Van,500.0,71,71,0,0,-20.930985915492958,-21.93,-19.98,70.28,70,Reliable,71,0,0.0,Compliant,1,1,0,0.258,0.258,Valid,3,3,0,Hyderabad DC -> Salem Hub -> Kochi Hub,Complete,Complete,7,0,0,0,0,54,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0450,B0450,V059,Mumbai,Coimbatore,2026-08-01 07:22:00,2026-08-01 11:08:00,Completed,Fresh Cream,Chilled,2.0,8.0,273,2026-08-05,Refrigerated Truck,2000.0,46,46,0,0,4.991086956521739,4.03,5.94,70.33,70,Reliable,46,0,0.0,Compliant,1,1,0,0.226,0.226,Valid,4,3,1,Chennai Warehouse -> Pune DC -> Kochi Hub -> Madurai Store,Incomplete,Review,7,2,76,0,0,93,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0451,B0451,V061,Mumbai,Pune,2026-08-03 10:28:00,2026-08-03 12:08:00,Completed,Cheese,Chilled,2.0,8.0,288,2026-08-14,Refrigerated Van,500.0,21,20,1,0,4.942,4.24,5.78,74.46,70,Review,21,0,0.0,Compliant,1,0,1,0.249,0.249,Review,2,1,1,Hyderabad DC -> Kochi Hub,Incomplete,Review,6,0,0,0,0,0,High,Normal,Non-Compliant,Calibration issue; Missing custody signature,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0452,B0452,V064,Salem,Bengaluru,2026-08-06 07:29:00,2026-08-06 09:43:00,Completed,Cheese,Chilled,2.0,8.0,96,2026-08-13,Refrigerated Truck,2500.0,27,27,0,0,4.915555555555556,4.23,6.08,70.25,70,Review,27,0,0.0,Compliant,1,0,1,0.313,0.313,Review,3,3,0,Kochi Hub -> Hyderabad DC -> Bangalore DC,Complete,Complete,7,0,0,0,0,23,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0453,B0453,V011,Coimbatore,Madurai,2026-08-07 08:40:00,2026-08-07 14:32:00,Completed,Yogurt,Chilled,2.0,8.0,295,2026-08-19,Refrigerated Van,750.0,71,70,1,0,5.394285714285714,4.08,11.55,70.13,70,Partial,71,4,20.0,Critical,1,1,0,0.318,0.318,Valid,2,2,0,Bangalore DC -> Salem Hub,Complete,Complete,6,0,0,0,0,27,High,Normal,Non-Compliant,Temperature: Critical,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0454,B0454,V088,Salem,Bangalore,2026-08-07 05:10:00,2026-08-07 09:05:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,173,2026-08-31,Refrigerated Van,500.0,48,48,0,0,-21.014375,-21.6,-19.86,70.53,70,Reliable,48,0,0.0,Compliant,1,1,0,0.384,0.384,Valid,4,4,0,Bangalore DC -> Salem Hub -> Chennai Warehouse -> Hyderabad DC,Complete,Complete,8,3,100,0,0,100,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0455,B0455,V022,Hyderabad,Madurai,2026-08-05 07:41:00,2026-08-05 11:10:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,49,2026-08-21,Refrigerated Van,500.0,42,42,0,0,-20.952142857142857,-22.01,-20.35,70.05,70,Review,42,0,0.0,Compliant,1,0,1,0.989,0.989,Review,2,2,0,Coimbatore Hub -> Madurai Store,Complete,Complete,7,1,31,0,0,46,Moderate,Delayed,Review,Calibration issue; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0456,B0456,V012,Kochi,Bengaluru,2026-08-05 10:25:00,2026-08-05 13:43:00,Completed,Cheese,Chilled,2.0,8.0,291,2026-08-08,Refrigerated Truck,2500.0,40,40,0,0,5.047,4.46,5.82,71.64,72,Review,40,0,0.0,Compliant,1,0,1,0.876,0.876,Review,2,2,0,Hyderabad DC -> Hyderabad DC,Complete,Complete,6,0,0,0,0,17,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0457,B0457,V099,Pune,Madurai,2026-08-01 10:37:00,2026-08-01 16:03:00,Completed,Yogurt,Chilled,2.0,8.0,150,2026-08-10,Refrigerated Van,500.0,66,66,0,0,5.001969696969697,3.84,6.11,70.03,70,Reliable,66,0,0.0,Compliant,1,1,0,0.127,0.127,Valid,2,2,0,Madurai Store -> Salem Hub,Complete,Complete,7,0,0,0,0,18,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0458,B0458,V047,Pune,Salem,2026-08-07 06:11:00,2026-08-07 07:22:00,Completed,Fresh Milk,Chilled,2.0,8.0,250,2026-08-31,Refrigerated Van,500.0,15,15,0,0,4.942,4.2,5.77,70.32,74,Review,15,0,0.0,Compliant,1,0,1,0.739,0.739,Review,4,4,0,Chennai Warehouse -> Pune DC -> Hyderabad DC -> Chennai Warehouse,Complete,Complete,5,0,0,0,0,0,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0459,B0459,V092,Coimbatore,Hyderabad,2026-08-03 10:16:00,2026-08-03 11:56:00,Completed,Fresh Milk,Chilled,2.0,8.0,294,2026-08-27,Refrigerated Van,500.0,21,21,0,0,5.048095238095238,4.34,5.99,71.15,70,Reliable,21,0,0.0,Compliant,1,1,0,0.27,0.27,Valid,3,2,1,Chennai Warehouse -> Bangalore DC -> Salem Hub,Incomplete,Review,7,1,57,0,0,57,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0460,B0460,V061,Hyderabad,Coimbatore,2026-08-01 08:06:00,2026-08-01 09:54:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,157,2026-08-16,Refrigerated Van,500.0,22,22,0,0,-20.89181818181818,-21.66,-20.27,72.71,71,Review,22,0,0.0,Compliant,1,0,1,0.249,0.249,Review,2,2,0,Madurai Store -> Bangalore DC,Complete,Complete,6,0,0,0,0,33,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0461,B0461,V024,Bangalore,Pune,2026-08-01 09:03:00,2026-08-01 10:16:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,116,2026-08-29,Refrigerated Truck,1500.0,15,15,0,0,-21.037333333333333,-21.99,-19.83,72.88,71,Reliable,15,0,0.0,Compliant,1,1,0,0.236,0.236,Valid,4,3,1,Bangalore DC -> Kochi Hub -> Madurai Store -> Hyderabad DC,Incomplete,Review,7,0,0,0,0,86,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0462,B0462,V052,Salem,Mumbai,2026-08-07 05:06:00,2026-08-07 08:20:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,126,2026-08-31,Refrigerated Truck,1500.0,39,39,0,0,-20.99051282051282,-21.67,-20.21,70.77,70,Reliable,39,0,0.0,Compliant,1,1,0,0.171,0.171,Valid,3,2,1,Bangalore DC -> Coimbatore Hub -> Pune DC,Incomplete,Review,6,0,0,0,0,17,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0463,B0463,V054,Bengaluru,Coimbatore,2026-08-03 05:41:00,2026-08-03 10:00:00,Completed,Fresh Paneer,Chilled,2.0,8.0,27,2026-08-10,Refrigerated Truck,1500.0,52,52,0,0,5.3425,4.0,10.87,70.02,71,Reliable,52,4,20.0,Critical,1,1,0,0.259,0.259,Valid,2,2,0,Coimbatore Hub -> Coimbatore Hub,Complete,Complete,7,1,20,2,60,80,Low,Deviation,Non-Compliant,Temperature: Critical; Route deviation,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0464,B0464,V095,Kochi,Hyderabad,2026-08-04 06:47:00,2026-08-04 10:12:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,265,2026-08-11,Refrigerated Van,750.0,42,42,0,0,-20.916666666666668,-21.47,-19.89,72.01,70,Reliable,42,0,0.0,Compliant,1,1,0,0.369,0.369,Valid,2,2,0,Bangalore DC -> Kochi Hub,Complete,Complete,6,1,51,0,0,87,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0465,B0465,V054,Pune,Coimbatore,2026-08-04 06:33:00,2026-08-04 09:00:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,142,2026-08-21,Refrigerated Truck,1500.0,30,30,0,0,-20.982666666666667,-21.78,-20.22,70.6,70,Reliable,30,0,0.0,Compliant,1,1,0,0.259,0.259,Valid,2,2,0,Chennai Warehouse -> Madurai Store,Complete,Complete,8,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0466,B0466,V039,Chennai,Madurai,2026-08-04 07:55:00,2026-08-04 12:58:00,Completed,Fresh Paneer,Chilled,2.0,8.0,214,2026-08-18,Refrigerated Truck,2000.0,61,60,1,0,4.9375,3.46,5.85,70.07,70,Partial,61,0,0.0,Compliant,1,1,0,0.153,0.153,Valid,2,2,0,Bangalore DC -> Salem Hub,Complete,Complete,6,0,0,1,17,50,Low,Deviation,Review,Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0467,B0467,V012,Pune,Mumbai,2026-08-04 07:35:00,2026-08-04 12:22:00,Completed,Fresh Paneer,Chilled,2.0,8.0,153,2026-08-15,Refrigerated Truck,2500.0,58,58,0,4,5.053448275862069,4.29,5.94,70.09,0,Review,58,0,0.0,Compliant,1,0,1,0.876,0.876,Review,4,3,1,Bangalore DC -> Hyderabad DC -> Chennai Warehouse -> Pune DC,Incomplete,Review,5,0,0,0,0,0,High,Normal,Non-Compliant,Calibration issue; Missing custody signature,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0468,B0468,V057,Coimbatore,Mumbai,2026-08-03 06:37:00,2026-08-03 11:30:00,Completed,Cheese,Chilled,2.0,8.0,70,2026-08-29,Refrigerated Van,1000.0,59,59,0,0,5.0996610169491525,4.05,5.96,70.42,70,Reliable,59,0,0.0,Compliant,1,1,0,0.238,0.238,Valid,3,3,0,Pune DC -> Hyderabad DC -> Hyderabad DC,Complete,Complete,6,0,0,0,0,13,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0469,B0469,V083,Bengaluru,Salem,2026-08-07 09:40:00,2026-08-07 15:13:00,Completed,Fresh Paneer,Chilled,2.0,8.0,124,2026-08-15,Refrigerated Van,1000.0,67,67,0,0,4.98910447761194,3.67,5.7,70.63,70,Reliable,67,0,0.0,Compliant,1,1,0,0.331,0.331,Valid,3,3,0,Kochi Hub -> Coimbatore Hub -> Chennai Warehouse,Complete,Complete,8,1,26,1,35,80,Low,Deviation,Review,Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0470,B0470,V049,Kochi,Madurai,2026-08-01 08:34:00,2026-08-01 11:30:00,Completed,Cheese,Chilled,2.0,8.0,43,2026-08-22,Refrigerated Van,1200.0,36,36,0,0,4.876666666666667,4.22,5.55,70.2,70,Reliable,36,0,0.0,Compliant,1,1,0,0.154,0.154,Valid,3,2,1,Chennai Warehouse -> Madurai Store -> Kochi Hub,Incomplete,Review,5,0,0,0,0,40,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0471,B0471,V081,Bangalore,Pune,2026-08-01 07:23:00,2026-08-01 11:54:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,28,2026-08-12,Refrigerated Van,500.0,55,55,0,0,-21.017636363636363,-22.15,-20.06,70.34,70,Reliable,55,0,0.0,Compliant,1,1,0,0.343,0.343,Valid,4,4,0,Coimbatore Hub -> Pune DC -> Pune DC -> Kochi Hub,Complete,Complete,7,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0472,B0472,V047,Kochi,Coimbatore,2026-08-01 07:00:00,2026-08-01 08:00:00,Completed,Fresh Paneer,Chilled,2.0,8.0,98,2026-08-10,Refrigerated Van,500.0,13,13,0,0,5.147692307692307,4.35,5.69,70.53,71,Review,13,0,0.0,Compliant,1,0,1,0.739,0.739,Review,2,2,0,Bangalore DC -> Madurai Store,Complete,Complete,7,0,0,0,0,34,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0473,B0473,V064,Mumbai,Coimbatore,2026-08-02 07:18:00,2026-08-02 12:18:00,Completed,Yogurt,Chilled,2.0,8.0,214,2026-08-22,Refrigerated Truck,2500.0,61,61,0,0,4.938688524590164,3.93,5.89,70.3,70,Review,61,0,0.0,Compliant,1,0,1,0.313,0.313,Review,4,4,0,Bangalore DC -> Madurai Store -> Coimbatore Hub -> Kochi Hub,Complete,Complete,7,0,0,0,0,19,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0474,B0474,V028,Mumbai,Chennai,2026-08-06 10:59:00,2026-08-06 16:10:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,192,2026-08-12,Refrigerated Van,1000.0,63,62,1,0,-20.989838709677418,-22.16,-19.56,70.21,70,Partial,63,0,0.0,Compliant,1,1,0,0.143,0.143,Valid,3,3,0,Hyderabad DC -> Coimbatore Hub -> Pune DC,Complete,Complete,8,1,20,0,0,39,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0475,B0475,V032,Pune,Kochi,2026-08-07 05:49:00,2026-08-07 10:29:00,Completed,Cheese,Chilled,2.0,8.0,255,2026-08-09,Refrigerated Van,1200.0,57,57,0,0,5.011578947368421,4.17,5.71,70.15,70,Reliable,57,0,0.0,Compliant,1,1,0,0.252,0.252,Valid,4,3,1,Bangalore DC -> Coimbatore Hub -> Hyderabad DC -> Coimbatore Hub,Incomplete,Review,7,1,58,0,0,64,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0476,B0476,V011,Kochi,Bengaluru,2026-08-03 06:50:00,2026-08-03 07:53:00,Completed,Yogurt,Chilled,2.0,8.0,91,2026-08-27,Refrigerated Van,750.0,13,13,0,0,6.072307692307692,4.25,18.57,71.87,72,Reliable,13,1,5.0,Warning,1,1,0,0.318,0.318,Valid,4,4,0,Bangalore DC -> Coimbatore Hub -> Chennai Warehouse -> Coimbatore Hub,Complete,Complete,5,0,0,1,89,89,Low,Deviation,Review,Temperature: Warning; Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0477,B0477,V001,Mumbai,Madurai,2026-08-03 06:26:00,2026-08-03 12:13:00,Completed,Yogurt,Chilled,2.0,8.0,297,2026-08-24,Refrigerated Van,500.0,70,70,0,0,4.947285714285714,3.72,5.8,70.29,70,Reliable,70,0,0.0,Compliant,1,1,0,0.359,0.359,Valid,2,2,0,Bangalore DC -> Bangalore DC,Complete,Complete,5,0,0,0,0,13,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0478,B0478,V022,Salem,Hyderabad,2026-08-01 06:45:00,2026-08-01 11:04:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,37,2026-08-30,Refrigerated Van,500.0,52,52,0,0,-21.037307692307692,-21.81,-20.08,70.36,70,Review,52,0,0.0,Compliant,1,0,1,0.989,0.989,Review,3,3,0,Kochi Hub -> Pune DC -> Chennai Warehouse,Complete,Complete,6,0,0,0,0,95,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0479,B0479,V030,Salem,Hyderabad,2026-08-01 07:05:00,2026-08-01 11:41:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,23,2026-08-17,Refrigerated Truck,1500.0,56,56,0,0,-20.965714285714284,-22.06,-20.14,70.07,70,Reliable,56,0,0.0,Compliant,1,1,0,0.141,0.141,Valid,3,2,1,Pune DC -> Coimbatore Hub -> Kochi Hub,Incomplete,Review,6,1,20,0,0,48,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0480,B0480,V058,Hyderabad,Mumbai,2026-08-07 09:51:00,2026-08-07 13:10:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,54,2026-08-26,Refrigerated Van,500.0,40,40,0,0,-20.654,-21.93,-5.53,70.48,70,Reliable,40,1,5.0,Warning,1,1,0,0.055,0.055,Valid,3,3,0,Pune DC -> Salem Hub -> Salem Hub,Complete,Complete,5,0,0,0,0,0,High,Normal,Review,Temperature: Warning,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0481,B0481,V043,Kochi,Mumbai,2026-08-03 07:26:00,2026-08-03 10:02:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,131,2026-08-20,Refrigerated Van,1000.0,32,32,0,4,-21.09625,-21.8,-20.06,70.82,0,Partial,32,0,0.0,Compliant,1,1,0,0.245,0.245,Valid,3,3,0,Chennai Warehouse -> Salem Hub -> Salem Hub,Complete,Complete,5,0,0,0,0,27,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0482,B0482,V075,Bangalore,Coimbatore,2026-08-03 06:18:00,2026-08-03 08:14:00,Completed,Fresh Paneer,Chilled,2.0,8.0,50,2026-08-23,Refrigerated Van,750.0,24,23,1,0,5.6582608695652175,4.14,11.58,70.68,70,Partial,24,4,20.0,Critical,1,1,0,0.368,0.368,Valid,4,4,0,Salem Hub -> Pune DC -> Kochi Hub -> Chennai Warehouse,Complete,Complete,6,0,0,0,0,42,High,Normal,Non-Compliant,Temperature: Critical,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0483,B0483,V099,Pune,Bengaluru,2026-08-03 08:17:00,2026-08-03 13:28:00,Completed,Cheese,Chilled,2.0,8.0,28,2026-08-04,Refrigerated Van,500.0,63,63,0,0,4.9661904761904765,4.08,5.93,70.41,70,Reliable,63,0,0.0,Compliant,1,1,0,0.127,0.127,Valid,3,3,0,Bangalore DC -> Chennai Warehouse -> Coimbatore Hub,Complete,Complete,7,2,44,0,0,58,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0484,B0484,V051,Hyderabad,Madurai,2026-08-05 05:09:00,2026-08-05 06:34:00,Completed,Fresh Milk,Chilled,2.0,8.0,28,2026-08-20,Refrigerated Truck,3000.0,18,18,0,0,5.053333333333334,4.64,5.83,72.02,72,Reliable,18,0,0.0,Compliant,1,1,0,0.209,0.209,Valid,4,4,0,Bangalore DC -> Hyderabad DC -> Salem Hub -> Pune DC,Complete,Complete,5,0,0,1,22,22,Low,Deviation,Review,Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0485,B0485,V082,Mumbai,Chennai,2026-08-07 06:06:00,2026-08-07 09:30:00,Completed,Fresh Cream,Chilled,2.0,8.0,166,2026-08-04,Refrigerated Truck,1500.0,41,41,0,0,4.974146341463414,4.11,5.81,70.55,70,Reliable,41,0,0.0,Compliant,1,1,0,0.251,0.251,Valid,3,3,0,Pune DC -> Madurai Store -> Bangalore DC,Complete,Complete,7,0,0,0,0,5,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0486,B0486,V017,Kochi,Coimbatore,2026-08-05 10:28:00,2026-08-05 11:32:00,Completed,Yogurt,Chilled,2.0,8.0,74,2026-08-07,Refrigerated Truck,2500.0,13,13,0,0,4.98,4.4,5.67,70.46,70,Reliable,13,0,0.0,Compliant,1,1,0,0.292,0.292,Valid,3,3,0,Chennai Warehouse -> Bangalore DC -> Madurai Store,Complete,Complete,8,2,85,0,0,135,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0487,B0487,V002,Hyderabad,Bangalore,2026-08-06 06:00:00,2026-08-06 11:12:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,118,2026-08-23,Refrigerated Truck,2000.0,63,63,0,0,-20.97142857142857,-21.84,-20.15,70.1,70,Reliable,63,0,0.0,Compliant,1,1,0,0.126,0.126,Valid,4,4,0,Hyderabad DC -> Kochi Hub -> Kochi Hub -> Hyderabad DC,Complete,Complete,7,1,49,0,0,75,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0488,B0488,V026,Hyderabad,Madurai,2026-08-05 08:19:00,2026-08-05 13:34:00,Completed,Fresh Paneer,Chilled,2.0,8.0,156,2026-08-29,Refrigerated Truck,2500.0,64,64,0,0,5.0021875,3.98,5.82,70.65,70,Reliable,64,0,0.0,Compliant,1,1,0,0.07,0.07,Valid,3,3,0,Chennai Warehouse -> Madurai Store -> Pune DC,Complete,Complete,5,1,58,0,0,58,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0489,B0489,V049,Madurai,Pune,2026-08-07 10:50:00,2026-08-07 12:06:00,Completed,Fresh Milk,Chilled,2.0,8.0,211,2026-08-16,Refrigerated Van,1200.0,16,16,0,0,4.93875,4.32,5.44,72.38,74,Reliable,16,0,0.0,Compliant,1,1,0,0.107,0.107,Valid,2,1,1,Kochi Hub -> Kochi Hub,Incomplete,Review,8,1,17,0,0,55,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0490,B0490,V022,Madurai,Bangalore,2026-08-02 06:03:00,2026-08-02 09:19:00,Completed,Fresh Cream,Chilled,2.0,8.0,144,2026-08-26,Refrigerated Van,500.0,40,40,0,0,4.957,3.88,5.8,70.61,70,Review,40,0,0.0,Compliant,1,0,1,0.989,0.989,Review,2,2,0,Kochi Hub -> Kochi Hub,Complete,Complete,7,0,0,0,0,17,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
