log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,transmission_status,buffer_status,retry_count,recovery_status
18574,S011,SHP0439,2026-08-02 06:21:00,5.113390641607593,97.7,76,Online,Uploaded,Not Buffered,0,Not Required
18575,S011,SHP0439,2026-08-02 06:26:00,5.3393268878818425,87.29,79,Online,Uploaded,Not Buffered,0,Not Required
18576,S011,SHP0439,2026-08-02 06:31:00,4.969084199940247,84.3,83,Online,Uploaded,Not Buffered,0,Not Required
18577,S011,SHP0439,2026-08-02 06:36:00,4.924609272442203,90.94,78,Online,Uploaded,Not Buffered,0,Not Required
18578,S011,SHP0439,2026-08-02 06:41:00,4.428453539820136,90.83,73,Online,Uploaded,Not Buffered,0,Not Required
18579,S011,SHP0439,2026-08-02 06:46:00,5.542936598286514,79.49,79,Online,Uploaded,Not Buffered,0,Not Required
18580,S011,SHP0439,2026-08-02 06:51:00,4.932042719332961,80.69,84,Online,Uploaded,Not Buffered,0,Not Required
18581,S011,SHP0439,2026-08-02 06:56:00,5.21494616997393,80.66,75,Online,Uploaded,Not Buffered,0,Not Required
18582,S011,SHP0439,2026-08-02 07:01:00,5.2690881951440565,79.01,93,Online,Uploaded,Not Buffered,0,Not Required
18583,S011,SHP0439,2026-08-02 07:06:00,4.7486806031928985,78.92,95,Online,Uploaded,Not Buffered,0,Not Required
18584,S011,SHP0439,2026-08-02 07:11:00,4.920988558283514,98.47,95,Online,Uploaded,Not Buffered,0,Not Required
18585,S011,SHP0439,2026-08-02 07:16:00,5.533792940297402,85.96,86,Online,Uploaded,Not Buffered,0,Not Required
18586,S011,SHP0439,2026-08-02 07:21:00,4.553120933703822,79.69,97,Online,Uploaded,Not Buffered,0,Not Required
18587,S011,SHP0439,2026-08-02 07:26:00,13.007517311584383,95.31,90,Online,Uploaded,Not Buffered,0,Not Required
18588,S011,SHP0439,2026-08-02 07:31:00,4.7020508858894905,87.2,89,Online,Uploaded,Not Buffered,0,Not Required
18589,S011,SHP0439,2026-08-02 07:36:00,4.528193017343796,91.22,71,Online,Uploaded,Not Buffered,0,Not Required
18590,S011,SHP0439,2026-08-02 07:41:00,5.052923608275414,85.62,96,Online,Uploaded,Not Buffered,0,Not Required
18591,S011,SHP0439,2026-08-02 07:46:00,5.883339305735948,73.13,100,Online,Uploaded,Not Buffered,0,Not Required
18592,S011,SHP0439,2026-08-02 07:51:00,4.235613625763118,73.09,99,Online,Uploaded,Not Buffered,0,Not Required
18593,S011,SHP0439,2026-08-02 07:56:00,4.943593712604123,79.44,73,Online,Uploaded,Not Buffered,0,Not Required
18594,S011,SHP0439,2026-08-02 08:01:00,5.190506006902623,84.29,83,Online,Uploaded,Not Buffered,0,Not Required
18595,S011,SHP0439,2026-08-02 08:06:00,5.013459983414212,93.62,77,Online,Uploaded,Not Buffered,0,Not Required
18596,S011,SHP0439,2026-08-02 08:11:00,5.152768668001204,95.94,87,Online,Uploaded,Not Buffered,0,Not Required
18597,S011,SHP0439,2026-08-02 08:16:00,4.712786767131091,79.59,72,Online,Uploaded,Not Buffered,0,Not Required
18598,S011,SHP0439,2026-08-02 08:21:00,4.760111261627448,78.61,83,Online,Uploaded,Not Buffered,0,Not Required
18599,S011,SHP0439,2026-08-02 08:26:00,4.9406309411363205,84.83,83,Online,Uploaded,Not Buffered,0,Not Required
18600,S011,SHP0439,2026-08-02 08:31:00,4.5480447648389,89.47,71,Online,Uploaded,Not Buffered,0,Not Required
18601,S011,SHP0439,2026-08-02 08:36:00,4.982125439423924,89.83,71,Online,Uploaded,Not Buffered,0,Not Required
18602,S011,SHP0439,2026-08-02 08:41:00,4.844501882531399,95.97,94,Online,Uploaded,Not Buffered,0,Not Required
18603,S011,SHP0439,2026-08-02 08:46:00,4.811981925938053,70.28,87,Online,Uploaded,Not Buffered,0,Not Required
18604,S011,SHP0439,2026-08-02 08:51:00,5.128202565039455,86.34,89,Online,Uploaded,Not Buffered,0,Not Required
18605,S011,SHP0439,2026-08-02 08:56:00,4.271736202720279,92.06,86,Online,Uploaded,Not Buffered,0,Not Required
18606,S011,SHP0439,2026-08-02 09:01:00,4.9083639586467385,95.78,72,Online,Uploaded,Not Buffered,0,Not Required
18607,S051,SHP0440,2026-08-04 08:54:00,-20.07305849375405,98.59,86,Online,Uploaded,Not Buffered,0,Not Required
18608,S051,SHP0440,2026-08-04 08:59:00,-21.43444387453025,77.46,71,Online,Uploaded,Not Buffered,0,Not Required
18609,S051,SHP0440,2026-08-04 09:04:00,-20.485799801406237,78.98,90,Online,Uploaded,Not Buffered,0,Not Required
18610,S051,SHP0440,2026-08-04 09:09:00,-20.97813755163492,97.0,93,Online,Uploaded,Not Buffered,0,Not Required
18611,S051,SHP0440,2026-08-04 09:14:00,-21.241183123552567,76.08,82,Online,Uploaded,Not Buffered,0,Not Required
18612,S051,SHP0440,2026-08-04 09:19:00,-21.528256663811923,95.62,77,Online,Uploaded,Not Buffered,0,Not Required
18613,S051,SHP0440,2026-08-04 09:24:00,-20.944127213885903,86.21,94,Online,Uploaded,Not Buffered,0,Not Required
18614,S051,SHP0440,2026-08-04 09:29:00,-20.41864115767413,77.33,74,Online,Uploaded,Not Buffered,0,Not Required
18615,S051,SHP0440,2026-08-04 09:34:00,-21.155684458078703,99.15,89,Online,Uploaded,Not Buffered,0,Not Required
18616,S051,SHP0440,2026-08-04 09:39:00,-21.03238456989471,74.15,81,Online,Uploaded,Not Buffered,0,Not Required
18617,S051,SHP0440,2026-08-04 09:44:00,-20.595851659923863,79.63,94,Online,Uploaded,Not Buffered,0,Not Required
18618,S051,SHP0440,2026-08-04 09:49:00,-20.863651683461487,80.17,71,Online,Uploaded,Not Buffered,0,Not Required
18619,S051,SHP0440,2026-08-04 09:54:00,-21.628910311889832,95.91,80,Online,Uploaded,Not Buffered,0,Not Required
18620,S051,SHP0440,2026-08-04 09:59:00,-20.96044511365793,80.12,97,Online,Uploaded,Not Buffered,0,Not Required
18621,S051,SHP0440,2026-08-04 10:04:00,-20.39510603573376,95.6,85,Online,Uploaded,Not Buffered,0,Not Required
18622,S051,SHP0440,2026-08-04 10:09:00,-21.014776474587,98.58,100,Online,Uploaded,Not Buffered,0,Not Required
18623,S051,SHP0440,2026-08-04 10:14:00,-22.096595771790952,82.07,74,Online,Uploaded,Not Buffered,0,Not Required
18624,S051,SHP0440,2026-08-04 10:19:00,-20.84471400336357,86.32,87,Online,Uploaded,Not Buffered,0,Not Required
18625,S051,SHP0440,2026-08-04 10:24:00,-21.07938257581761,89.2,96,Online,Uploaded,Not Buffered,0,Not Required
18626,S051,SHP0440,2026-08-04 10:29:00,-21.73163776556849,74.99,95,Online,Uploaded,Not Buffered,0,Not Required
18627,S051,SHP0440,2026-08-04 10:34:00,-21.671683236021515,99.86,78,Online,Uploaded,Not Buffered,0,Not Required
18628,S051,SHP0440,2026-08-04 10:39:00,-20.609957142684475,96.22,93,Online,Uploaded,Not Buffered,0,Not Required
18629,S051,SHP0440,2026-08-04 10:44:00,-21.292953098238037,83.92,74,Online,Uploaded,Not Buffered,0,Not Required
18630,S051,SHP0440,2026-08-04 10:49:00,-21.3629985522944,73.3,82,Online,Uploaded,Not Buffered,0,Not Required
18631,S051,SHP0440,2026-08-04 10:54:00,-21.014255424372667,92.42,86,Online,Uploaded,Not Buffered,0,Not Required
18632,S051,SHP0440,2026-08-04 10:59:00,-21.257681199327976,81.69,0,Offline,Forwarded,Released,1,Recovered
18633,S051,SHP0440,2026-08-04 11:04:00,-20.9599805488889,74.82,0,Offline,Forwarded,Released,1,Recovered
18634,S051,SHP0440,2026-08-04 11:09:00,-21.081088011774668,97.89,0,Offline,Forwarded,Released,1,Recovered
18635,S051,SHP0440,2026-08-04 11:14:00,-21.479998232037456,85.34,0,Offline,Forwarded,Released,1,Recovered
18636,S051,SHP0440,2026-08-04 11:19:00,-21.204479119424555,81.34,90,Online,Uploaded,Not Buffered,0,Not Required
18637,S051,SHP0440,2026-08-04 11:24:00,-20.82289867147636,83.88,99,Online,Uploaded,Not Buffered,0,Not Required
18638,S051,SHP0440,2026-08-04 11:29:00,-20.98323278390455,77.53,93,Online,Uploaded,Not Buffered,0,Not Required
18639,S051,SHP0440,2026-08-04 11:34:00,-21.03277699295673,91.7,83,Online,Uploaded,Not Buffered,0,Not Required
18640,S051,SHP0440,2026-08-04 11:39:00,-20.225046303528245,98.58,75,Online,Uploaded,Not Buffered,0,Not Required
18641,S051,SHP0440,2026-08-04 11:44:00,-20.707584989845785,88.98,76,Online,Uploaded,Not Buffered,0,Not Required
18642,S051,SHP0440,2026-08-04 11:49:00,-20.659023494071462,76.27,70,Online,Uploaded,Not Buffered,0,Not Required
18643,S051,SHP0440,2026-08-04 11:54:00,-21.06638736311797,80.34,87,Online,Uploaded,Not Buffered,0,Not Required
18644,S051,SHP0440,2026-08-04 11:59:00,-20.91194192385949,84.09,78,Online,Uploaded,Not Buffered,0,Not Required
18645,S051,SHP0440,2026-08-04 12:04:00,-21.17243999581028,83.32,94,Online,Uploaded,Not Buffered,0,Not Required
18646,S051,SHP0440,2026-08-04 12:09:00,-20.68898009379035,90.85,97,Online,Uploaded,Not Buffered,0,Not Required
18647,S051,SHP0440,2026-08-04 12:14:00,-21.044159961639615,85.8,83,Online,Uploaded,Not Buffered,0,Not Required
18648,S051,SHP0440,2026-08-04 12:19:00,-20.911048900427776,99.73,88,Online,Uploaded,Not Buffered,0,Not Required
18649,S051,SHP0440,2026-08-04 12:24:00,-20.93575547913793,97.54,76,Online,Uploaded,Not Buffered,0,Not Required
18650,S051,SHP0440,2026-08-04 12:29:00,-21.00726675256218,88.32,95,Online,Uploaded,Not Buffered,0,Not Required
18651,S051,SHP0440,2026-08-04 12:34:00,-19.82472477313769,91.72,75,Online,Uploaded,Not Buffered,0,Not Required
18652,S051,SHP0440,2026-08-04 12:39:00,-21.26664771099789,78.42,100,Online,Uploaded,Not Buffered,0,Not Required
18653,S051,SHP0440,2026-08-04 12:44:00,-21.27028461206348,93.83,94,Online,Uploaded,Not Buffered,0,Not Required
18654,S051,SHP0440,2026-08-04 12:49:00,-20.722361301275296,75.27,100,Online,Uploaded,Not Buffered,0,Not Required
18655,S051,SHP0440,2026-08-04 12:54:00,-21.23806759963007,91.05,100,Online,Uploaded,Not Buffered,0,Not Required
18656,S051,SHP0440,2026-08-04 12:59:00,-21.11656254453956,85.31,74,Online,Uploaded,Not Buffered,0,Not Required
18657,S051,SHP0440,2026-08-04 13:04:00,-21.43456438134225,70.03,92,Online,Uploaded,Not Buffered,0,Not Required
18658,S051,SHP0440,2026-08-04 13:09:00,-20.803376832238964,92.93,100,Online,Uploaded,Not Buffered,0,Not Required
18659,S110,SHP0441,2026-08-04 10:09:00,-20.79829710220634,97.34,73,Online,Uploaded,Not Buffered,0,Not Required
18660,S110,SHP0441,2026-08-04 10:14:00,-21.126076823969377,78.24,81,Online,Uploaded,Not Buffered,0,Not Required
18661,S110,SHP0441,2026-08-04 10:19:00,-20.71407332460797,78.35,81,Online,Uploaded,Not Buffered,0,Not Required
18662,S110,SHP0441,2026-08-04 10:24:00,-21.74325000549344,86.17,96,Online,Uploaded,Not Buffered,0,Not Required
18663,S110,SHP0441,2026-08-04 10:29:00,-21.282741360605737,79.55,75,Online,Uploaded,Not Buffered,0,Not Required
18664,S110,SHP0441,2026-08-04 10:34:00,-21.06799167448437,85.9,98,Online,Uploaded,Not Buffered,0,Not Required
18665,S110,SHP0441,2026-08-04 10:39:00,-21.46891299876118,97.49,99,Online,Uploaded,Not Buffered,0,Not Required
18666,S110,SHP0441,2026-08-04 10:44:00,-21.69948521496749,77.84,72,Online,Uploaded,Not Buffered,0,Not Required
18667,S110,SHP0441,2026-08-04 10:49:00,-21.12315838601538,71.53,70,Online,Uploaded,Not Buffered,0,Not Required
18668,S110,SHP0441,2026-08-04 10:54:00,-20.722391965175703,80.41,77,Online,Uploaded,Not Buffered,0,Not Required
18669,S110,SHP0441,2026-08-04 10:59:00,-20.487156643429397,70.84,77,Online,Uploaded,Not Buffered,0,Not Required
18670,S110,SHP0441,2026-08-04 11:04:00,-21.21891515328215,97.45,98,Online,Uploaded,Not Buffered,0,Not Required
18671,S110,SHP0441,2026-08-04 11:09:00,-20.70671366495136,74.52,86,Online,Uploaded,Not Buffered,0,Not Required
18672,S110,SHP0441,2026-08-04 11:14:00,-20.74538318476973,75.72,85,Online,Uploaded,Not Buffered,0,Not Required
18673,S110,SHP0441,2026-08-04 11:19:00,-20.5125567302662,79.08,91,Online,Uploaded,Not Buffered,0,Not Required
18674,S110,SHP0441,2026-08-04 11:24:00,-21.1400764121416,70.27,89,Online,Uploaded,Not Buffered,0,Not Required
18675,S110,SHP0441,2026-08-04 11:29:00,-21.71940019807387,87.39,84,Online,Uploaded,Not Buffered,0,Not Required
18676,S110,SHP0441,2026-08-04 11:34:00,-20.9719256590309,86.4,94,Online,Uploaded,Not Buffered,0,Not Required
18677,S110,SHP0441,2026-08-04 11:39:00,-21.40551749638789,80.81,82,Online,Uploaded,Not Buffered,0,Not Required
18678,S110,SHP0441,2026-08-04 11:44:00,-21.289402043624804,82.8,73,Online,Uploaded,Not Buffered,0,Not Required
18679,S110,SHP0441,2026-08-04 11:49:00,-21.120487657621272,85.11,95,Online,Uploaded,Not Buffered,0,Not Required
18680,S110,SHP0441,2026-08-04 11:54:00,-21.135571052539657,83.1,92,Online,Uploaded,Not Buffered,0,Not Required
18681,S110,SHP0441,2026-08-04 11:59:00,-20.94337629324168,72.77,74,Online,Uploaded,Not Buffered,0,Not Required
18682,S110,SHP0441,2026-08-04 12:04:00,-20.718737473432157,93.38,74,Online,Uploaded,Not Buffered,0,Not Required
18683,S110,SHP0441,2026-08-04 12:09:00,-21.147094233310387,81.0,95,Online,Uploaded,Not Buffered,0,Not Required
18684,S110,SHP0441,2026-08-04 12:14:00,-20.8417209973568,82.53,86,Online,Uploaded,Not Buffered,0,Not Required
18685,S110,SHP0441,2026-08-04 12:19:00,-20.9940735960278,86.2,97,Online,Uploaded,Not Buffered,0,Not Required
18686,S110,SHP0441,2026-08-04 12:24:00,-20.62580224164862,86.09,99,Online,Uploaded,Not Buffered,0,Not Required
18687,S110,SHP0441,2026-08-04 12:29:00,-21.075436740442527,78.77,82,Online,Uploaded,Not Buffered,0,Not Required
18688,S110,SHP0441,2026-08-04 12:34:00,-21.031570670309826,76.31,90,Online,Uploaded,Not Buffered,0,Not Required
18689,S110,SHP0441,2026-08-04 12:39:00,-21.149760179199564,81.6,84,Online,Uploaded,Not Buffered,0,Not Required
18690,S110,SHP0441,2026-08-04 12:44:00,-21.0648994159834,90.4,91,Online,Uploaded,Not Buffered,0,Not Required
18691,S110,SHP0441,2026-08-04 12:49:00,-21.31339525133835,96.2,96,Online,Uploaded,Not Buffered,0,Not Required
18692,S110,SHP0441,2026-08-04 12:54:00,-21.353038914457404,75.25,87,Online,Uploaded,Not Buffered,0,Not Required
18693,S110,SHP0441,2026-08-04 12:59:00,-20.68969384588691,87.3,70,Online,Uploaded,Not Buffered,0,Not Required
18694,S110,SHP0441,2026-08-04 13:04:00,-21.43328067327384,80.85,97,Online,Uploaded,Not Buffered,0,Not Required
18695,S110,SHP0441,2026-08-04 13:09:00,-21.127647235879163,75.31,84,Online,Uploaded,Not Buffered,0,Not Required
18696,S110,SHP0441,2026-08-04 13:14:00,-20.593862885491603,93.74,89,Online,Uploaded,Not Buffered,0,Not Required
18697,S110,SHP0441,2026-08-04 13:19:00,-21.141080318001443,78.68,90,Online,Uploaded,Not Buffered,0,Not Required
18698,S110,SHP0441,2026-08-04 13:24:00,-20.66850381852577,97.99,84,Online,Uploaded,Not Buffered,0,Not Required
18699,S110,SHP0441,2026-08-04 13:29:00,-21.236418288290736,76.4,91,Online,Uploaded,Not Buffered,0,Not Required
18700,S110,SHP0441,2026-08-04 13:34:00,-21.42046544254008,72.34,76,Online,Uploaded,Not Buffered,0,Not Required
18701,S110,SHP0441,2026-08-04 13:39:00,-21.637930341960327,77.32,76,Online,Uploaded,Not Buffered,0,Not Required
18702,S110,SHP0441,2026-08-04 13:44:00,-20.474910372290932,86.62,97,Online,Uploaded,Not Buffered,0,Not Required
18703,S110,SHP0441,2026-08-04 13:49:00,-21.454748472653765,71.26,82,Online,Uploaded,Not Buffered,0,Not Required
18704,S110,SHP0441,2026-08-04 13:54:00,-20.701125363949963,74.73,85,Online,Uploaded,Not Buffered,0,Not Required
18705,S110,SHP0441,2026-08-04 13:59:00,-21.399978810717357,99.02,82,Online,Uploaded,Not Buffered,0,Not Required
18706,S110,SHP0441,2026-08-04 14:04:00,-20.47304643282407,85.42,74,Online,Uploaded,Not Buffered,0,Not Required
18707,S110,SHP0441,2026-08-04 14:09:00,-20.11728691015396,77.07,70,Online,Uploaded,Not Buffered,0,Not Required
18708,S110,SHP0441,2026-08-04 14:14:00,-21.674612023876136,91.03,76,Online,Uploaded,Not Buffered,0,Not Required
18709,S110,SHP0441,2026-08-04 14:19:00,-21.433902573663527,79.35,82,Online,Uploaded,Not Buffered,0,Not Required
18710,S110,SHP0441,2026-08-04 14:24:00,-20.69074725447871,85.47,71,Online,Uploaded,Not Buffered,0,Not Required
18711,S110,SHP0441,2026-08-04 14:29:00,-20.794782830653677,78.52,95,Online,Uploaded,Not Buffered,0,Not Required
18712,S110,SHP0441,2026-08-04 14:34:00,-20.689231258095923,90.02,98,Online,Uploaded,Not Buffered,0,Not Required
18713,S110,SHP0441,2026-08-04 14:39:00,-21.229502220161752,87.13,79,Online,Uploaded,Not Buffered,0,Not Required
18714,S110,SHP0441,2026-08-04 14:44:00,-20.20498633559065,72.71,90,Online,Uploaded,Not Buffered,0,Not Required
18715,S110,SHP0441,2026-08-04 14:49:00,-20.95278021332409,99.96,95,Online,Uploaded,Not Buffered,0,Not Required
18716,S110,SHP0441,2026-08-04 14:54:00,-21.48678503073741,95.6,78,Online,Uploaded,Not Buffered,0,Not Required
18717,S110,SHP0441,2026-08-04 14:59:00,-21.101259400017177,76.68,92,Online,Uploaded,Not Buffered,0,Not Required
18718,S110,SHP0441,2026-08-04 15:04:00,-21.481426758491533,71.04,91,Online,Uploaded,Not Buffered,0,Not Required
18719,S110,SHP0441,2026-08-04 15:09:00,-20.36362345657836,72.85,100,Online,Uploaded,Not Buffered,0,Not Required
18720,S068,SHP0442,2026-08-02 08:31:00,-21.264132505120045,99.13,94,Online,Uploaded,Not Buffered,0,Not Required
18721,S068,SHP0442,2026-08-02 08:36:00,-20.80300660610215,78.22,86,Online,Uploaded,Not Buffered,0,Not Required
18722,S068,SHP0442,2026-08-02 08:41:00,-21.18826925799287,79.54,96,Online,Uploaded,Not Buffered,0,Not Required
18723,S068,SHP0442,2026-08-02 08:46:00,-21.246154923905006,78.7,72,Online,Uploaded,Not Buffered,0,Not Required
18724,S068,SHP0442,2026-08-02 08:51:00,-21.76410167251242,86.0,70,Online,Uploaded,Not Buffered,0,Not Required
18725,S068,SHP0442,2026-08-02 08:56:00,-20.76073015880377,83.61,80,Online,Uploaded,Not Buffered,0,Not Required
18726,S068,SHP0442,2026-08-02 09:01:00,-20.480327498948327,97.79,99,Online,Uploaded,Not Buffered,0,Not Required
18727,S068,SHP0442,2026-08-02 09:06:00,-21.36638703254606,81.35,100,Online,Uploaded,Not Buffered,0,Not Required
18728,S068,SHP0442,2026-08-02 09:11:00,-21.618091645999467,96.85,75,Online,Uploaded,Not Buffered,0,Not Required
18729,S068,SHP0442,2026-08-02 09:16:00,-20.678673582904867,72.28,81,Online,Uploaded,Not Buffered,0,Not Required
18730,S068,SHP0442,2026-08-02 09:21:00,-21.6584965396425,73.12,96,Online,Uploaded,Not Buffered,0,Not Required
18731,S068,SHP0442,2026-08-02 09:26:00,-20.51218682562069,85.34,70,Online,Uploaded,Not Buffered,0,Not Required
18732,S068,SHP0442,2026-08-02 09:31:00,-21.361758049181848,82.81,86,Online,Uploaded,Not Buffered,0,Not Required
18733,S068,SHP0442,2026-08-02 09:36:00,-21.44131709712985,81.48,71,Online,Uploaded,Not Buffered,0,Not Required
18734,S068,SHP0442,2026-08-02 09:41:00,-20.900615031547485,82.44,94,Online,Uploaded,Not Buffered,0,Not Required
18735,S068,SHP0442,2026-08-02 09:46:00,-21.415255714004577,92.19,71,Online,Uploaded,Not Buffered,0,Not Required
18736,S068,SHP0442,2026-08-02 09:51:00,-21.282844432517283,71.8,95,Online,Uploaded,Not Buffered,0,Not Required
18737,S068,SHP0442,2026-08-02 09:56:00,-20.8584072269316,81.68,97,Online,Uploaded,Not Buffered,0,Not Required
18738,S068,SHP0442,2026-08-02 10:01:00,-21.97164493486666,78.89,70,Online,Uploaded,Not Buffered,0,Not Required
18739,S068,SHP0442,2026-08-02 10:06:00,-20.34303230162867,70.53,88,Online,Uploaded,Not Buffered,0,Not Required
18740,S068,SHP0442,2026-08-02 10:11:00,-20.982543947013703,83.27,73,Online,Uploaded,Not Buffered,0,Not Required
18741,S068,SHP0442,2026-08-02 10:16:00,-21.51718640496141,89.8,89,Online,Uploaded,Not Buffered,0,Not Required
18742,S068,SHP0442,2026-08-02 10:21:00,-21.406898147714735,85.33,76,Online,Uploaded,Not Buffered,0,Not Required
18743,S068,SHP0442,2026-08-02 10:26:00,-20.60334144869568,88.73,90,Online,Uploaded,Not Buffered,0,Not Required
18744,S068,SHP0442,2026-08-02 10:31:00,-20.75957882597036,94.68,99,Online,Uploaded,Not Buffered,0,Not Required
18745,S068,SHP0442,2026-08-02 10:36:00,-20.44528773708592,96.74,82,Online,Uploaded,Not Buffered,0,Not Required
18746,S091,SHP0443,2026-08-04 08:19:00,-21.27309713792169,84.75,90,Online,Uploaded,Not Buffered,0,Not Required
18747,S091,SHP0443,2026-08-04 08:24:00,-20.88136646513968,78.64,87,Online,Uploaded,Not Buffered,0,Not Required
18748,S091,SHP0443,2026-08-04 08:29:00,-20.829372835286527,96.21,85,Online,Uploaded,Not Buffered,0,Not Required
18749,S091,SHP0443,2026-08-04 08:34:00,-20.721892999899104,95.45,77,Online,Uploaded,Not Buffered,0,Not Required
18750,S091,SHP0443,2026-08-04 08:39:00,-20.54908755062717,97.28,74,Online,Uploaded,Not Buffered,0,Not Required
18751,S091,SHP0443,2026-08-04 08:44:00,-21.28690556233774,80.47,83,Online,Uploaded,Not Buffered,0,Not Required
18752,S091,SHP0443,2026-08-04 08:49:00,-21.04566810710419,75.33,97,Online,Uploaded,Not Buffered,0,Not Required
18753,S091,SHP0443,2026-08-04 08:54:00,-21.24405989823206,78.21,91,Online,Uploaded,Not Buffered,0,Not Required
18754,S091,SHP0443,2026-08-04 08:59:00,-21.02104474934255,76.34,98,Online,Uploaded,Not Buffered,0,Not Required
